0,0.0,0.0,-0.16176470588235295,-0.10784313725490197,-0.25980392156862747,-0.27450980392156865,-0.29901960784313725,-0.43137254901960786,-0.3382352941176471,-0.5784313725490197,-0.11274509803921569,-0.5098039215686274,-0.08823529411764706,-0.7205882352941176,-0.06372549019607843,-0.8480392156862745,-0.03431372549019608,-0.9656862745098039,-0.004901960784313725,-0.5147058823529411,0.0196078431372549,-0.7303921568627451,0.04411764705882353,-0.8725490196078431,0.06372549019607843,-1.0,0.08823529411764706,-0.47058823529411764,0.12254901960784313,-0.6715686274509803,0.14705882352941177,-0.7990196078431373,0.16666666666666666,-0.9166666666666666,0.18137254901960784,-0.39705882352941174,0.20588235294117646,-0.5490196078431373,0.21568627450980393,-0.6568627450980392,0.22549019607843138,-0.7598039215686274
0,0.0,0.0,-0.14136125654450263,-0.13612565445026178,-0.2198952879581152,-0.32460732984293195,-0.24083769633507854,-0.4869109947643979,-0.2513089005235602,-0.6335078534031413,-0.04712041884816754,-0.5497382198952879,0.0,-0.7539267015706806,0.03664921465968586,-0.8795811518324608,0.06806282722513089,-0.9895287958115183,0.05759162303664921,-0.5392670157068062,0.10471204188481675,-0.7539267015706806,0.13612565445026178,-0.8848167539267016,0.16230366492146597,-1.0,0.14659685863874344,-0.4869109947643979,0.193717277486911,-0.6858638743455497,0.2198952879581152,-0.8115183246073299,0.24083769633507854,-0.9267015706806283,0.23036649214659685,-0.4031413612565445,0.2670157068062827,-0.5549738219895288,0.2879581151832461,-0.6596858638743456,0.29842931937172773,-0.7539267015706806
0,0.0,0.0,-0.22282608695652173,0.005434782608695652,-0.42934782608695654,-0.09782608695652174,-0.5815217391304348,-0.20108695652173914,-0.7282608695652174,-0.29347826086956524,-0.44565217391304346,-0.3858695652173913,-0.5380434782608695,-0.6195652173913043,-0.5978260869565217,-0.7663043478260869,-0.6467391304347826,-0.8967391304347826,-0.358695652173913,-0.41847826086956524,-0.4673913043478261,-0.6739130434782609,-0.532608695652174,-0.8478260869565217,-0.5869565217391305,-1.0,-0.2554347826086957,-0.4076086956521739,-0.3532608695652174,-0.657608695652174,-0.4076086956521739,-0.8152173913043478,-0.46195652173913043,-0.9565217391304348,-0.125,-0.3695652173913043,-0.1956521739130435,-0.5597826086956522,-0.25,-0.6847826086956522,-0.30978260869565216,-0.7989130434782609
0,0.0,0.0,-0.37593984962406013,-0.09022556390977443,-0.5939849624060151,-0.23308270676691728,-0.7669172932330827,-0.3007518796992481,-0.9849624060150376,-0.3684210526315789,-0.5639097744360902,-0.45864661654135336,-0.6992481203007519,-0.6842105263157895,-0.8120300751879699,-0.8270676691729323,-0.9022556390977443,-0.9548872180451128,-0.46616541353383456,-0.40601503759398494,-0.5789473684210527,-0.6691729323308271,-0.6766917293233082,-0.8421052631578947,-0.7819548872180451,-1.0,-0.3458646616541353,-0.3082706766917293,-0.42857142857142855,-0.5338345864661654,-0.518796992481203,-0.706766917293233,-0.6165413533834586,-0.8421052631578947,-0.22556390977443608,-0.16541353383458646,-0.2706766917293233,-0.3082706766917293,-0.3458646616541353,-0.42105263157894735,-0.42105263157894735,-0.518796992481203
0,0.0,0.0,-0.2072072072072072,-0.0945945945945946,-0.33783783783783783,-0.2747747747747748,-0.44594594594594594,-0.4099099099099099,-0.5675675675675675,-0.5045045045045045,-0.26126126126126126,-0.46846846846846846,-0.2972972972972973,-0.6846846846846847,-0.32882882882882886,-0.8198198198198198,-0.35585585585585583,-0.9459459459459459,-0.20270270270270271,-0.45045045045045046,-0.21621621621621623,-0.6936936936936937,-0.24324324324324326,-0.8558558558558559,-0.26126126126126126,-1.0,-0.13063063063063063,-0.3918918918918919,-0.12162162162162163,-0.6216216216216216,-0.12612612612612611,-0.7702702702702703,-0.13963963963963963,-0.9054054054054054,-0.05405405405405406,-0.2972972972972973,-0.036036036036036036,-0.46846846846846846,-0.036036036036036036,-0.5855855855855856,-0.04054054054054054,-0.6936936936936937
0,0.0,0.0,-0.17194570135746606,-0.11312217194570136,-0.248868778280543,-0.29411764705882354,-0.2669683257918552,-0.45701357466063347,-0.29411764705882354,-0.6063348416289592,-0.07692307692307693,-0.497737556561086,-0.07239819004524888,-0.7104072398190046,-0.07239819004524888,-0.8461538461538461,-0.07239819004524888,-0.9683257918552036,0.03167420814479638,-0.4841628959276018,0.058823529411764705,-0.7104072398190046,0.06334841628959276,-0.8642533936651584,0.06334841628959276,-1.0,0.12217194570135746,-0.42081447963800905,0.167420814479638,-0.6289592760180995,0.18552036199095023,-0.7737556561085973,0.19457013574660634,-0.9049773755656109,0.20361990950226244,-0.3257918552036199,0.26244343891402716,-0.48868778280542985,0.2895927601809955,-0.6018099547511312,0.31221719457013575,-0.7194570135746606
0,0.0,0.0,-0.148,-0.14,-0.208,-0.336,-0.208,-0.496,-0.216,-0.636,-0.028,-0.532,-0.004,-0.736,0.0,-0.864,0.008,-0.972,0.068,-0.524,0.108,-0.74,0.12,-0.884,0.132,-1.0,0.152,-0.472,0.204,-0.676,0.224,-0.808,0.236,-0.928,0.224,-0.388,0.284,-0.54,0.308,-0.64,0.32,-0.74
0,0.0,0.0,-0.13306451612903225,-0.125,-0.20161290322580644,-0.28225806451612906,-0.21370967741935484,-0.40725806451612906,-0.2217741935483871,-0.5120967741935484,0.05241935483870968,-0.5282258064516129,0.10483870967741936,-0.7298387096774194,0.13709677419354838,-0.8548387096774194,0.1693548387096774,-0.967741935483871,0.14112903225806453,-0.5120967741935484,0.1935483870967742,-0.7258064516129032,0.2217741935483871,-0.875,0.24596774193548387,-1.0,0.21370967741935484,-0.4596774193548387,0.28225806451612906,-0.6532258064516129,0.31451612903225806,-0.7701612903225806,0.3467741935483871,-0.8709677419354839,0.2782258064516129,-0.375,0.3548387096774194,-0.5241935483870968,0.3911290322580645,-0.6290322580645161,0.42338709677419356,-0.7298387096774194
0,0.0,0.0,-0.17333333333333334,-0.12444444444444444,-0.2577777777777778,-0.31555555555555553,-0.28,-0.48444444444444446,-0.3022222222222222,-0.6355555555555555,-0.1111111111111111,-0.5333333333333333,-0.10222222222222223,-0.7422222222222222,-0.09333333333333334,-0.8711111111111111,-0.08444444444444445,-0.9911111111111112,-0.017777777777777778,-0.52,0.0,-0.7377777777777778,0.008888888888888889,-0.8755555555555555,0.022222222222222223,-1.0,0.07111111111111111,-0.4622222222222222,0.09333333333333334,-0.6666666666666666,0.10222222222222223,-0.7955555555555556,0.10666666666666667,-0.9155555555555556,0.16444444444444445,-0.37777777777777777,0.19555555555555557,-0.5377777777777778,0.2,-0.6533333333333333,0.19555555555555557,-0.76
0,0.0,0.0,-0.11351351351351352,-0.16756756756756758,-0.13513513513513514,-0.3783783783783784,-0.07027027027027027,-0.5459459459459459,0.016216216216216217,-0.7027027027027027,0.14054054054054055,-0.5675675675675675,0.25405405405405407,-0.7783783783783784,0.33513513513513515,-0.8972972972972973,0.41621621621621624,-1.0,0.2648648648648649,-0.518918918918919,0.3891891891891892,-0.7405405405405405,0.4702702702702703,-0.8702702702702703,0.5459459459459459,-0.9891891891891892,0.34594594594594597,-0.43243243243243246,0.4756756756756757,-0.6324324324324324,0.5513513513513514,-0.7567567567567568,0.6162162162162163,-0.8702702702702703,0.41621621621621624,-0.31351351351351353,0.5243243243243243,-0.4702702702702703,0.5837837837837838,-0.5783783783783784,0.6378378378378379,-0.6864864864864865
